timestamp,slotA,slotB
356166,28930,130176
356177,29276,129872
356188,29149,129458
356200,29212,129105
356211,29560,128763
356222,29340,128391
356233,29494,127914
356244,29628,127555
356255,29883,127112
356267,29879,126674
356278,29882,126413
356289,30023,126310
356300,30359,126293
356311,30020,126156
356322,30195,126125
356334,30113,125884
356345,30317,125866
356356,30276,126502
356367,30099,128054
356378,29875,130729
356389,29569,133615
356401,29045,137079
356412,28378,138892
356423,28015,139612
356434,27790,140103
356445,27790,140021
356456,27528,140161
356467,27387,139998
356479,27380,139973
356490,27246,139552
356501,27554,139355
356512,27337,138968
356523,27430,138388
356539,27480,137833
356545,27412,137144
356557,27626,136648
356568,27784,135870
356579,27901,135253
356590,27957,134020
356601,28076,134001
356613,28130,133424
356624,28076,133286
356640,28352,133107
356646,28245,133060
356657,28239,133227
356668,28082,133271
356679,28052,133701
356691,28260,133633
356702,28324,134237
356713,28246,134623
356724,28215,134756
356739,28510,134963
356746,28368,134731
356758,28157,134651
356769,28243,134935
356780,28234,134433
356791,28267,134526
356802,28357,134400
356813,28208,134168
356825,28496,133836
356840,28281,133695
356847,28464,133428
356858,28481,133328
356869,28668,132884
356880,28658,133376
356891,28679,132897
356903,28748,132684
356914,28937,132413
356925,28677,132167
356939,28792,131746
356947,28916,131900
356958,28847,132409
356970,28635,133418
356981,28592,136022
356992,28285,138286
357003,27890,139897
357014,27906,140954
357025,27090,141043
357040,27212,141310
357048,26929,141268
357059,26750,141473
357070,26549,141461
357081,26599,141259
357092,26463,141163
357104,26617,140752
357115,26540,140444
357126,26673,139673
357140,26369,139401
357148,26559,138702
357159,26666,137752
357171,26175,136756
357182,26782,136311
357193,27073,135600
357204,27090,135144
357215,27153,134543
357226,27168,134479
357240,27320,134337
357249,27186,134636
357260,27229,134735
357271,27137,134764
357282,27097,135305
357293,27059,135688
357304,27227,135953
357316,27505,136134
357327,27238,136424
357340,27128,136248
357349,27420,136243
357360,27263,136056
357371,27208,135757
357383,27333,135581
357394,27429,135285
357405,27377,134969
357416,27369,134749
357427,27322,134389
357439,27708,133967
357450,27439,133593
357461,27725,133413
357472,27647,132978
357483,27647,132683
357494,27692,132496
357505,27744,132146
357517,27802,132038
357528,27796,132438
357540,27792,133746
357550,27960,136391
357561,27258,139310
357572,26823,140974
357584,26646,141968
357595,26098,142561
357606,26027,142640
357617,25714,142772
357628,25508,142787
357640,25199,142829
357650,25644,142539
357662,25294,142382
357673,25171,142171
357684,25000,141864
357695,25162,141723
357706,24900,141194
357717,25229,140783
357729,25014,140153
357740,25453,139725
357751,25247,139057
357762,25373,138268
357773,25366,137697
357784,25504,137350
357795,25644,137137
357807,25722,137020
357818,25785,137029
357829,25470,136893
357840,26050,137339
357851,26058,137382
357862,25828,137730
357874,25762,138110
357885,25656,138237
357896,25894,138408
357907,25647,138367
357918,26027,138375
357929,25530,138190
357941,26114,138351
357952,25858,138000
357963,25777,138027
357974,25885,137558
357985,25891,137201
357996,26134,136923
358007,26108,136744
358019,26131,136361
358030,25781,136013
358041,26175,135553
358052,26298,135346
358063,26263,135018
358074,26217,134705
358086,26321,134413
358097,26421,134288
358108,26278,134557
358119,26379,135561
358130,25371,138209
358141,25729,140697
358153,25755,142325
358164,25262,142912
358175,24819,143215
358186,24868,143570
358197,24401,143725
358208,24194,143592
358220,24237,143817
358231,23663,143785
358242,23576,143849
358253,23545,143738
358264,23473,143642
358275,23429,143655
358287,23371,143373
358298,23572,143126
358309,23713,143161
358320,23171,142854
358331,23606,142758
358342,23313,142559
358353,23448,142316
358365,23360,142276
358376,23524,141924
358387,23534,142130
358398,23613,142207
358409,23408,142210
358420,23390,142205
358432,23617,142279
358443,23522,142373
358454,23631,142379
358465,23406,142384
358476,23497,142416
358487,23421,142486
358499,23437,142369
358510,23724,142381
358521,23412,142351
358532,23338,142338
358543,23303,142203
358554,23583,142232
358565,23664,141919
358577,23541,141927
358588,23693,141909
358599,23661,141846
358610,24373,141601
358621,23607,141721
358632,23736,141497
358644,23786,141495
358655,23631,141329
358666,23638,141358
358677,23774,141090
358688,23744,141101
358699,23677,141184
358710,23709,141727
358722,23834,142604
358733,23451,143243
358744,23300,143952
358755,22910,144261
358766,22694,144553
358777,22297,144569
358789,21879,144993
358800,21847,145051
358811,21799,145122
358822,21693,145219
358833,21609,144867
358844,22204,144802
358856,21421,144852
358867,21594,144622
358878,21468,144464
358889,21652,144348
358900,21580,143892
358911,21629,143731
358922,21894,143478
358934,21743,143159
358945,21890,142843
358956,21975,142640
358967,21929,142698
358978,22223,142623
358990,22090,142656
359001,22185,142892
359012,22190,143008
359023,22202,143250
359034,22157,143259
359045,22143,143699
359056,22099,143459
359068,22091,143564
359079,21961,143436
359090,22091,143573
359101,22158,143344
359112,22054,143290
359123,22149,143046
359140,21935,142995
359146,22122,142851
359157,22210,142371
359168,22253,142002
359179,22427,141647
359190,22356,141194
359202,22527,140952
359213,22626,140640
359224,22843,140392
359240,22898,140032
359246,22793,139824
359257,23028,139808
359269,22595,139583
359280,23112,139329
359291,23058,139091
359302,23225,139198
359313,23241,139297
359324,23143,139891
359340,22848,141818
359347,22842,143290
359358,22619,144359
359369,22445,144988
359380,22271,145157
359391,22019,145593
359402,21695,145785
359414,21644,145750
359425,21301,145961
359440,21395,145773
359447,21171,145984
359458,21495,145923
359469,22239,145480
359481,21322,145573
359492,21199,145394
359503,21110,145124
359514,21336,145035
359525,21781,144309
359540,21309,144423
359547,21643,144165
359559,21602,143938
359570,21717,143594
359581,21834,143656
359592,21805,143318
359603,22055,143347
359614,21753,143208
359626,22018,143384
359640,21919,143322
359648,22143,143478
359659,21970,143457
359670,21927,143477
359681,21964,143422
359693,22052,143495
359704,21814,143540
359715,21912,143372
359726,22018,143636
359740,22035,143499
359748,21888,143408
359759,21982,143477
359771,22152,143301
359782,22096,143256
359793,22201,143219
359804,22236,143181
359815,22134,143028
359826,22046,142625
359840,22372,141845
359860,22509,140937
359871,22497,140809
359882,22663,140244
359893,22560,139899
359905,23116,139605
359916,22871,139385
359927,22830,139799
359940,22754,140736
359949,22668,142088
359960,22662,143311
359972,22543,143790
359983,22378,144318
359994,21898,144400
360005,21969,144595
360016,22015,144557
360027,21844,144628
360040,21906,144628
360050,22069,144538
360061,21754,144481
360072,21854,144433
360083,21919,144255
360094,21907,144168
360105,21825,143590
360117,22104,143196
360128,22128,142814
360140,22306,142211
360150,22229,141720
360161,22335,141169
360172,22465,140681
360184,22661,140243
360195,22641,140085
360206,22596,139873
360217,22813,139808
360228,22663,139973
360239,22902,140054
360251,23031,140067
360262,22943,140280
360273,22927,140493
360284,22921,140496
360295,23055,140860
360306,23013,141034
360318,23186,141122
360329,23238,141266
360340,23191,141323
360351,23196,141348
360362,23429,141169
360373,23194,141165
360385,23047,141005
360396,23427,141020
360407,23469,141115
360418,23648,140965
360429,23553,140958
360440,23662,140872
360451,23594,140802
360463,23688,140586
360474,23878,140459
360485,23738,140235
360496,23991,140010
360507,23947,140110
360518,23733,140297
360530,23817,141264
360541,23679,142441
360552,23651,143054
360563,23380,143569
360574,23356,143807
360585,22957,143991
360597,23079,144091
360608,22734,144297
360619,22972,144059
360630,22793,144004
360641,22770,144135
360652,22562,144115
360663,22754,144011
360675,22661,143997
360686,22686,143753
360697,22623,143682
360708,22710,143467
360719,22789,143238
360730,22721,142658
360742,22805,142216
360753,22829,141784
360764,22418,141322
360775,23033,141007
360786,23238,140727
360797,23020,140581
360808,23306,140531
360820,23366,140662
360831,23249,140680
360842,23281,140769
360853,23246,140883
360864,23356,140718
360875,23527,141178
360887,23516,141139
360898,23304,141080
360909,23589,141035
360920,23387,141104
360931,23592,141049
360942,23601,140839
360954,23605,140877
360965,23669,140797
360976,23738,140581
360987,23586,140644
360998,23834,140823
361009,23678,140737
361021,24006,140630
361032,24042,140631
361043,23919,140488
361054,23925,140641
361065,23998,140843
361076,23801,141306
361088,23692,142055
361099,23747,142637
361110,23523,143180
361121,23439,143398
361132,23450,143692
361143,23171,143870
361154,23019,143857
361166,22877,143981
361177,22890,144035
361188,22938,143935
361199,22881,143827
361210,22905,143866
361221,22924,143793
361233,22908,143611
361244,22774,143248
361255,22919,143248
361266,22850,142999
361277,23020,142748
361288,23176,142299
361300,23247,141783
361311,23090,141530
361322,23245,141173
361333,23392,140952
361344,23375,140794
361355,23373,140802
361366,23372,140950
361378,23516,141075
361389,23594,141639
361400,23482,141495
361411,23524,141669
361422,23507,141968
361433,23744,141875
361444,23585,141838
361456,23523,141955
361467,23482,141788
361478,23574,141703
361489,23609,141795
361500,23528,141567
361511,23712,141457
361523,23713,141317
361534,23816,141135
361545,23781,140996
361556,23950,140778
361567,24062,140504
361578,23878,140648
361590,24205,140308
361601,24120,140060
361612,24266,140040
361623,24073,139891
361634,24331,140235
361645,24144,141179
361657,24091,141882
361668,24133,142430
361679,23824,143109
361690,23540,143316
361701,23412,143522
361712,23438,143616
361723,23204,143613
361740,23288,143722
361746,22992,143764
361757,22959,143703
361768,22839,143304
361779,23140,143578
361790,23019,143499
361802,23053,143248
361813,23124,143104
361824,23123,142743
361839,23000,142714
361846,23196,142349
361857,23315,142022
361869,23353,141674
361880,23302,141227
361891,23412,141033
361902,23353,140827
361913,23516,140937
361924,23646,140882
361940,23568,141056
361947,23818,141127
361958,23663,141294
361969,23647,141515
361980,23628,141499
361991,23692,141534
362003,23624,141670
362014,23737,141694
362025,23730,141383
362040,23667,141488
362047,23690,141366
362058,23786,141465
362069,23730,141173
362081,23718,140986
362092,23815,140758
362103,23768,140658
362114,23832,140165
362125,23793,140081
362140,23947,139553
362147,24250,139237
362159,24230,138801
362170,24267,138408
362181,24321,138126
362192,24449,137928
362203,24376,138562
362214,24366,139693
362226,24309,140850
362240,24080,141618
362248,24239,142158
362259,23868,142464
362270,23921,142795
362281,23865,142937
362292,23933,142971
362304,23632,142886
362315,23550,142928
362326,23587,142873
362339,23580,142856
362348,23436,142506
362359,23834,142761
362371,23549,142528
362382,23639,142293
362393,23565,141916
362404,23734,141787
362415,23574,141398
362426,23862,141220
362440,23939,139675
362449,23735,140027
362460,24079,139698
362471,24373,139507
362482,24416,139213
362493,24516,138589
362505,24181,138545
362516,24334,138183
362527,24412,138410
362540,24366,138354
362549,23804,138199
362560,24585,138085
362572,24364,137986
362583,24553,137851
362594,24754,137731
362605,24679,137448
362616,24686,137469
362627,25093,137297
362640,25272,136996
362650,25088,137188
362661,25046,137128
362672,25213,136793
362683,25169,136798
362694,25145,136218
362705,25437,135994
362717,25268,135516
362728,25805,135182
362740,25279,135772
362750,25307,135907
362761,25446,136967
362772,25107,138156
362784,25399,138389
362795,24620,138699
362806,25326,138744
362817,25184,138645
362828,25651,138336
362839,25426,138242
362851,25413,137843
362862,25167,138035
362873,25393,137110
362884,25522,137056
362895,25414,136737
362906,25628,136394
362917,25440,135971
362929,25742,136069
362940,25819,136692
362951,25891,137047
362962,25733,137233
362973,26162,137362
362984,25862,138170
362995,25861,137987
363007,25588,137772
363018,25840,138180
363029,25374,138550
363040,25638,138546
363051,25961,138296
363062,25918,138491
363074,25561,138071
363085,25448,138574
363096,25403,138191
363107,25616,137937
363118,25693,137650
363129,26136,138206
363141,26119,138093
363152,25675,138177
363163,26257,138321
363174,25912,138197
363185,26223,138109
363196,25892,138043
363207,26313,138531
363219,26238,138172
363230,26277,137856
363241,26311,137637
363252,26653,137276
363263,26274,137205
363275,26662,137355
363286,25654,137369
363297,26180,137655
363308,26113,138572
363319,26917,138932
363330,26391,139147
363342,26090,139692
363353,25719,139705
363364,26034,140232
363375,25805,139359
363386,25806,139497
363397,25151,139525
363408,25489,139339
363420,24966,139609
363431,24897,139361
363442,24772,138958
363453,25235,139261
363464,26319,138008
363475,27011,137302
363487,27966,138245
363498,28465,141990
363509,27779,146090
363520,27024,148165
363531,26210,148859
363542,26212,148818
363553,25415,149336
363565,25842,149526
363576,24350,150141
363587,23787,151581
363598,24114,152697
363609,23515,153135
363620,22892,154000
363632,21616,155836
363643,23231,156950
363654,30392,156736
363665,34224,156372
363676,34789,156623
363687,34748,156838
363698,34885,156715
363710,34927,156688
363721,35034,156805
363732,36247,156675
363743,39222,156735
363754,42836,156524
363765,47982,156547
363777,57028,156605
363788,66906,156482
363799,66073,156651
363810,60384,156988
363821,55334,157155
363832,52524,156937
363844,53407,157141
363855,56652,156956
363866,66535,156616
363877,85621,156569
363888,108855,156575
363899,134485,156271
363910,155632,156223
363922,156720,156227
363933,156618,156328
363944,153591,156383
363955,141576,156445
363966,134157,156480
363978,132262,156616
363989,133701,156480
364000,132566,156691
364011,126486,156792
364022,111451,156859
364033,86450,157006
364044,68349,157150
364056,55733,157431
364067,46588,157439
364078,38788,157803
364089,33086,157875
364100,30734,157993
364111,29631,157956
364123,29168,158069
364134,28623,158013
364145,28412,158141
364156,28040,158162
364167,27864,158187
364178,27268,158202
364189,26223,158335
364201,24946,158469
364212,24013,158395
364223,23373,158634
364234,23241,158618
364245,23017,158520
364256,23287,158489
364268,23627,158360
364279,23507,158458
364290,23640,158310
364301,23624,158231
364312,23568,158350
364323,23320,157940
364340,23158,158370
364346,22944,158388
364357,23240,158095
364368,22696,158330
364379,23208,158284
364390,23011,158216
364401,23005,158305
364413,22951,158116
364424,22669,158232
364440,22565,158238
364446,22633,158075
364457,22551,158100
364468,22559,157945
364480,22740,158232
364491,22822,158043
364502,22700,157992
364513,22873,158159
364524,23102,157982
364540,23178,158078
364547,23097,157956
364558,22949,157842
364569,22893,157919
364580,22948,157977
364591,23010,157952
364602,22943,157828
364613,23024,157810
364625,23313,157691
364639,23383,157829
364647,23581,157933
364658,23876,157714
364669,24219,157879
364680,24479,157929
364692,24948,157862
364703,25159,157885
364714,25397,157855
364725,25186,157730
364740,24799,157985
364747,24719,157716
364759,24552,157777
364770,24578,157858
364781,24544,157890
364792,24737,157771
364803,24722,158068
364814,24885,157923
364826,25101,157830
364840,25150,157797
364848,25233,158350
364859,25198,157859
364870,25353,157790
364881,25327,157768
364892,25268,157668
364903,25061,157841
364915,24765,157770
364926,24703,157789
364940,24916,157939
364948,24571,157897
364959,24454,157977
364970,24528,157883
364982,24388,157939
364993,24104,157753
365004,24259,157891
365015,23951,157834
365026,23791,157645
365040,23677,158028
365049,23573,157946
365060,23007,157984
365071,22364,158072
365082,22044,158002
365093,21680,158056
365104,21078,157823
365115,20880,157896
365127,21192,157876
365139,21221,157704
365149,21200,157823
365160,21517,157601
365171,21678,157604
365183,21685,157828
365194,21656,157247
365205,21995,157158
365216,22212,156814
365227,22646,156613
365240,22673,156444
365249,23080,155960
365261,23127,155715
365272,23205,155651
365283,23633,155502
365294,23723,155408
365305,23772,155177
365316,23463,155248
365328,23931,154953
365340,23984,154915
365350,24136,154838
365361,24215,154761
365372,24357,154855
365383,24487,154623
365395,24376,154535
365406,24621,154567
365417,24799,154621
365428,24492,154716
365440,24615,154476
365450,24522,154447
365461,24497,154652
365473,24304,154645
365484,24127,154416
365495,24426,154174
365506,24060,154408
365517,24067,154425
365528,24240,154374
365540,24060,154392
365551,24054,154116
365562,24067,154234
365573,23917,154080
365584,24214,153816
365595,24200,153795
365606,23979,153669
365618,24486,153683
365629,24507,153615
365640,24657,153377
365651,24766,153211
365662,24496,153203
365673,24870,153243
365685,24601,153127
365696,25176,152997
365707,25350,152917
365718,25229,152860
365729,25231,152945
365740,25515,153030
365752,25748,152782
365763,25489,152978
365774,25510,152795
365785,25721,152954
365796,26046,152916
365807,25968,152663
365818,26183,152923
365830,26114,153027
365841,26005,152950
365852,25927,153134
365863,26029,153229
365874,26111,153107
365885,26030,153510
365897,26003,153270
365908,26113,152992
365919,26191,153287
365930,25971,153217
365941,26092,153196
365952,26168,153479
365964,26072,153091
365975,25988,153523
365986,25669,153656
365997,25991,153882
366008,25873,154003
366019,25587,154203
366030,25113,154169
366042,24917,154241
366053,24949,154262
366064,24798,154411
366075,24624,154112
366086,24194,154146
366098,24209,153773
366109,24278,154283
366120,24235,154417
366131,24357,154343
366142,24086,154908
366153,23490,155581
366164,23551,155683
366176,23332,155870
366187,23542,155652
366198,23298,155431
366209,23317,155318
366220,23390,155435
366231,23472,155181
366242,23353,155340
366254,23675,155413
366265,23509,155420
366276,23977,155095
366287,23759,154900
366298,23864,154923
366309,24075,154939
366321,23978,154983
366332,23960,155003
366343,24036,154945
366354,23843,154739
366365,24285,154504
366376,24007,154133
366387,24148,154053
366399,24551,154086
366410,24560,153992
366421,24658,153929
366432,24707,153724
366443,24616,153521
366454,24610,153093
366466,24776,153061
366477,25130,152964
366488,24844,152686
366499,25127,152583
366510,25337,152566
366521,25177,152593
366532,25329,152532
366544,25139,152426
366555,25061,152196
366566,24947,151930
366577,25134,152108
366588,24742,152206
366600,24789,152065
366611,24660,151759
366622,24958,151910
366633,24862,151995
366644,24671,151793
366655,24410,151743
366667,24611,151780
366678,24976,151657
366689,25015,151554
366700,25029,151593
366711,24846,151414
366722,24694,151540
366733,25083,151087
366745,25348,150978
366756,25277,151050
366767,25438,150923
366778,25314,150834
366789,25519,150758
366800,25572,150567
366812,25609,150593
366823,25591,151176
366834,25609,150383
366845,25684,150226
366856,25564,150255
366867,25436,150234
366878,25572,149985
366890,25704,149828
366901,25699,149912
366912,25670,149360
366923,25620,149331
366934,25560,149241
366945,25516,148949
366956,25658,149068
366968,25663,148819
366979,25798,148514
366990,25926,148372
367001,25868,148072
367012,25840,147454
367023,25797,147436
367039,25654,147114
367046,25659,146391
367057,25543,146184
367068,25362,146432
367079,25096,146700
367090,25010,146839
367102,24701,147236
367113,24590,147232
367124,24544,147155
367140,24151,147354
367146,23933,147278
367157,23902,147271
367169,23817,147259
367180,23568,147121
367191,23794,147005
367202,23788,146812
367213,23550,146757
367224,23974,146605
367240,23946,146350
367247,23863,146171
367258,23812,145890
367269,24013,145548
367280,24022,145173
367291,23898,145022
367302,23984,144440
367314,24454,144398
367325,24273,144005
367340,24261,143926
367347,24523,143558
367358,24463,143560
367369,24664,143435
367381,24799,143459
367392,24687,143520
367403,24758,143519
367414,24610,143713
367425,24827,143496
367439,24786,143449
367447,24874,143841
367459,24920,143541
367470,25227,143671
367481,25068,143742
367492,25426,143537
367503,25637,143555
367514,25500,143404
367525,25363,143468
367540,25760,143396
367548,25363,143296
367559,25597,143132
367570,25706,142958
367581,25744,143015
367592,25830,142826
367604,25901,142789
367615,26269,142783
367626,26178,142879
367640,26160,143349
367648,25979,143701
367659,25960,143937
367671,25945,144185
367682,25789,144328
367693,25813,144560
367704,25838,144711
367715,25760,144786
367726,25597,144560
367740,25454,144668
367749,25424,144641
367760,25540,144461
367771,25538,144138
367782,25679,144457
367793,25473,144127
367804,25740,144118
367816,25650,143859
367827,25560,143889
367840,25715,143668
367849,25936,143440
367860,25807,143240
367872,25993,143191
367883,26092,142797
367894,26062,142707
367905,26150,142742
367916,26194,142379
367927,26404,142466
367939,26452,142427
367950,26362,142456
367961,26302,142552
367972,26425,142563
367983,26524,142589
367994,26401,142461
368005,26258,142425
368017,26525,142486
368028,26356,142433
368040,26648,142388
368050,26576,142292
368061,26524,142517
368072,26806,142303
368083,26771,141909
368095,26784,141880
368106,26792,141802
368117,26880,141658
368128,26767,141457
368139,26908,141196
368150,26979,141176
368161,27255,141029
368173,27060,141377
368184,26887,141631
368195,27125,142447
368206,27305,142945
368217,26756,143154
368228,26639,143403
368240,26611,143625
368251,26528,143770
368262,26549,143556
368273,26397,143524
368284,26447,143853
368295,26507,143945
368307,26654,143423
368318,26438,143668
368329,26298,143434
368340,26497,143349
368351,26447,143099
368362,26458,143181
368374,26552,143076
368385,26509,142651
368396,26855,142430
368407,26876,142100
368418,26957,142032
368429,27008,141753
368441,27088,141496
368452,27154,141242
368463,27217,140971
368474,26904,140943
368485,27020,140732
368496,27053,140831
368507,27387,140961
368519,27244,141004
368530,27340,141070
368541,27549,141188
368552,27611,141132
368563,27291,141043
368574,27446,140911
368585,27424,140848
368597,27440,140650
368608,27650,140676
368619,27682,140718
368630,27654,140435
368641,27611,140533
368652,27777,140221
368664,27707,139938
368675,27892,139565
368686,27890,139541
368697,27858,138967
368708,27874,138770
368719,28105,138334
368731,28163,137998
368742,28033,138012
368753,28004,138915
368764,27851,139974
368775,27641,141159
368786,27811,141874
368797,27588,142236
368809,27379,142604
368820,27429,142827
368831,27335,142789
368842,27334,142967
368853,27303,142800
368864,27322,142964
368876,26957,142645
368887,27289,142391
368898,27078,142527
368909,27308,142419
368920,27380,142318
368931,27558,141986
368943,27285,141626
368954,27462,141334
368965,27482,140913
368976,27657,140221
368987,27881,140028
368998,27709,139554
369009,27900,139060
369021,28155,138743
369032,27970,138389
369043,28221,138066
369054,28005,137909
369065,28424,137910
369076,28058,137622
369088,28319,137938
369099,28394,138104
369110,28400,138269
369121,28418,138100
369132,28522,138417
369143,28360,138519
369154,28552,138470
369166,28653,138383
369177,28496,138441
369188,28608,138383
369199,28510,138376
369210,28805,138537
369221,28835,138779
369233,29059,137980
369244,28990,138008
369255,28881,137879
369266,28833,137894
369277,29016,137752
369288,29269,137563
369299,29138,137589
369311,29377,137601
369322,29216,137882
369333,29265,138927
369344,29284,140286
369355,29375,141210
369366,28884,141825
369378,28768,141959
369389,28590,142231
369400,28696,142387
369411,28615,142375
369422,28308,142342
369433,28352,142386
369445,28275,142501
369456,28287,142414
369467,28411,142360
369478,28400,142147
369489,28436,142077
369500,28422,141855
369512,28644,141883
369523,28677,141306
369534,28517,141072
369545,28680,140819
369556,28713,140433
369567,28844,140065
369578,28934,139780
369590,29166,139557
369601,29288,139193
369612,29193,139140
369623,29126,139261
369634,29345,139200
369645,29523,139238
369656,29312,139235
369668,29357,139294
369679,29330,139401
369690,29412,139517
369701,29087,139275
369712,29581,139523
369723,29352,139437
369740,29288,139704
369746,29549,139182
369757,29471,139427
369768,29583,139285
369779,29554,139346
369790,29582,139218
369801,29697,139056
369813,29686,138893
369824,29862,138709
369840,29932,138536
369846,30149,138316
369857,29911,138183
369868,30027,137949
369880,29934,137928
369891,29962,138153
369902,30085,138538
369913,29739,139669
369924,29803,140709
369940,29664,141484
369947,29526,141833
369958,29362,142018
369969,29204,142305
369980,29084,142314
369991,28976,142410
370002,29003,142297
370014,28822,142363
370025,28895,142329
370039,28699,142268
370047,28875,142300
370058,28732,142103
370069,28805,141976
370080,28792,141822
370092,29009,141580
370103,29133,141345
370114,29095,140995
370125,29524,140695
370140,28873,140410
370147,29161,140044
370158,29212,139614
370170,29385,139398
370181,29420,139050
370192,29350,139207
370203,29376,139262
370214,29429,139216
370225,29714,139106
370239,29457,139275
370248,29462,139252
370259,29656,139377
370270,29274,139604
370281,29451,139601
370292,29701,139491
370304,29655,139477
370315,29498,139679
370326,29602,139572
370340,29580,139496
370348,29643,139499
370359,29825,139459
370370,30007,139232
370382,29937,139028
370393,29702,138870
370404,29740,138693
370415,29819,138617
370426,30138,138319
370440,30069,138164
370449,30133,137948
370460,30262,137838
370471,30155,137592
370482,30151,137554
370493,30102,137957
370504,30284,138951
370515,30060,140174
370527,29834,141031
370540,29601,141788
370549,29487,141923
370560,29311,142319
370571,29159,142575
370582,29241,142652
370594,28988,142597
370605,28900,141997
370616,28888,142602
370627,28865,142525
370640,28715,142439
370649,28535,142447
370661,28615,142393
370672,28648,142099
370683,28595,141925
370694,28704,141720
370705,28912,141369
370716,28884,141236
370728,29006,140851
370739,29098,140366
370750,29020,139991
370761,29147,139704
370772,29146,139462
370783,29277,139535
370794,29133,139395
370805,29350,139445
370817,29367,139589
370828,29440,139605
370840,29508,139793
370850,29455,139990
370861,29458,140019
370872,29337,140062
370884,29598,140243
370895,29544,140208
370906,29401,140400
370917,29576,140238
370928,29533,140322
370940,29532,140244
370951,29478,139956
370962,29603,140069
370973,29752,139984
370984,29603,139916
370995,29865,139959
371006,29675,139813
371018,29773,139676
371029,29968,139561
371040,29740,139501
371051,29839,139297
371062,30037,139296
371073,29941,139127
371084,30132,138723
371096,30131,139230
371107,30235,139483
371118,29931,140360
371129,29904,141335
371140,29650,142277
371151,29422,142375
371163,29109,142892
371174,28856,142946
371185,28722,143082
371196,28753,143317
371207,28516,143268
371218,28420,143229
371230,28378,143353
371241,28305,143212
371252,27931,143094
371263,28235,143127
371274,28203,142892
371285,28150,142876
371296,28168,142658
371308,28042,142539
371319,28268,142306
371330,28241,142124
371341,28268,141954
371352,28534,141840
371363,28334,141500
371374,28703,141464
371386,28502,141338
371397,28518,141254
371408,28470,141151
371419,28625,141158
371430,28597,141171
371441,28741,141460
371453,28670,141608
371464,28937,141484
371475,28865,141610
371486,28754,141671
371497,28522,141696
371508,28601,141822
371519,28480,141844
371531,28673,141828
371542,28528,141803
371553,28686,141783
371564,28871,141577
371575,28702,141651
371587,28732,141488
371598,28653,141508
371609,28914,141293
371620,28838,141283
371631,28829,141060
371642,28938,141001
371653,29119,140876
371665,28976,140893
371676,28981,140549
371687,28967,140498
371698,29082,140493
371709,29349,140632
371720,29053,141077
371732,29064,141831
371743,28771,142373
371754,28572,142785
371765,28467,142973
371776,27985,143384
371787,28024,143594
371798,27776,143545
371810,27728,143849
371821,27443,143698
371832,27360,143798
371843,27232,143742
371854,27141,143777
371865,27141,143495
371876,26984,143452
371888,27113,143366
371899,27024,143286
371910,27266,143226
371921,27169,143116
371932,27035,142921
371943,27321,142704
371955,27348,142740
371966,27454,142407
371977,27311,142300
371988,27420,142031
371999,27407,142098
372010,27589,141971
372022,27514,141957
372033,27561,141903
372044,27695,141867
372055,27667,142173
372066,27660,142172
372077,27565,142284
372089,27582,142334
372100,27745,142186
372111,27459,142331
372122,27586,142408
372133,27498,142386
372144,27560,142421
372156,27649,142413
372167,27622,142352
372178,27782,142118
372189,27629,142208
372200,27744,141886
372211,27800,142028
372222,27688,141903
372234,27850,141819
372245,27907,141905
372256,28054,141648
372267,27836,141469
372278,27893,141524
372289,27919,141595
372301,27850,142063
372312,27917,142591
372323,27766,143018
372334,27507,143445
372345,27283,143881
372356,27356,143864
372367,26924,143946
372379,26863,144089
372390,26954,144015
372401,26613,144150
372412,26413,144074
372423,26360,144002
372440,26328,143830
372445,26235,143828
372457,26427,143877
372468,26469,143872
372479,26253,143718
372490,26473,143604
372501,26544,143483
372512,26485,143361
372524,26480,143171
372540,26648,142907
372546,26780,142768
372557,26654,142543
372568,26857,142413
372579,26842,142307
372591,26859,142505
372602,26893,142308
372613,26987,142450
372624,26845,142264
372639,26941,142427
372646,27009,142466
372657,26947,142640
372669,27199,142730
372680,26962,142756
372691,26988,142643
372702,27050,142809
372713,27225,142592
372724,26959,142455
372740,27077,142586
372747,26980,142670
372758,27179,142430
372769,27203,142575
372780,27206,142547
372791,27396,142461
372802,27216,142352
372814,27518,142355
372825,27557,142370
372840,27303,142566
372847,27446,142690
372858,27124,143214
372869,27149,143708
372881,27002,143799
372892,26634,144132
372903,26686,144417
372914,26254,144566
372925,26100,144722
372940,25758,144901
372947,25717,145003
372959,25584,144970
372970,25422,145149
372981,25268,144976
372992,25153,144971
373003,25308,144774
373014,25317,144684
373026,25229,144659
373040,25022,144549
373048,25203,144374
373059,25249,144339
373070,25223,144211
373081,25255,143956
373093,25497,143924
373104,25242,143802
373115,25469,143757
373126,25401,143673
373140,25423,143673
373148,25301,143710
373160,25385,143746
373171,25592,143640
373182,25355,143802
373193,25519,143739
373204,24864,143833
373215,25309,143889
373226,25540,143949
373240,25361,143945
373249,25515,143907
373260,25486,143838
373271,25509,143818
373282,25361,143844
373293,25420,143853
373305,25614,143962
373316,25728,143796
373327,25531,143565
373339,25735,143668
373349,25781,143567
373360,25722,143589
373371,25668,143367
373383,25753,143394
373394,25633,143797
373405,25621,144081
373416,25497,144663
373427,25336,145062
373440,24974,145525
373449,24835,145765
373461,24781,145931
373472,24330,146208
373483,23960,146219
373494,23868,146429
373505,23760,146529
