timestamp,slotA,slotB
639365,88366,88192
639370,88398,88400
639376,88421,88291
639381,88447,88391
639387,88380,88466
639393,88562,88431
639398,88551,88545
639407,88563,88511
639409,88571,88521
639415,88564,88589
639421,88618,88776
639426,88704,88693
639432,88701,88684
639437,88825,88825
639443,88672,88737
639448,88947,88805
639454,88842,88798
639460,88974,88894
639465,88885,88933
639471,89038,89029
639476,89035,89027
639482,89113,89053
639487,89102,89142
639493,89152,89269
639499,89250,89190
639507,89280,89250
639510,89323,89265
639515,89301,89250
639521,89365,89383
639527,89426,89337
639532,89465,89367
639538,89520,89498
639543,89391,89446
639549,89534,89608
639554,89630,89482
639560,89749,89622
639566,89592,89686
639571,89804,89716
639577,89833,89705
639582,89804,89728
639588,89872,89759
639593,89821,89907
639599,89879,89896
639607,89859,89840
639610,89823,89927
639616,89852,89868
639621,89885,89858
639627,89683,89706
639633,89700,89565
639638,89591,89618
639644,89510,89481
639649,89443,89383
639655,89337,89180
639660,89145,89143
639666,88935,88969
639672,88861,88844
639677,88677,88644
639683,88632,88521
639688,88360,88301
639694,88061,88198
639699,88059,87960
639707,87834,87914
639710,87764,87642
639716,87519,87532
639722,87364,87485
639727,87276,87299
639733,87143,86968
639738,87072,87105
639744,86951,86932
639749,87009,86879
639755,86799,86690
639761,86803,86697
639766,86692,86800
639772,86715,86758
639777,86652,86622
639783,86688,86684
639788,86515,86591
639794,86569,86552
639800,86644,86545
639807,86608,86491
639811,86588,86514
639816,86473,86506
639822,86563,86433
639828,86542,86436
639833,86464,86515
639839,86450,86433
639844,86415,86470
639850,86480,86422
639855,86514,86416
639861,86449,86468
639867,86439,86491
639872,86569,86486
639878,86532,86555
639883,86532,86406
639889,86529,86556
639894,86608,86541
639900,86614,86588
639907,86689,86521
639911,86623,86756
639917,86705,86640
639922,86686,86776
639928,86808,86694
639934,86805,86744
639939,86780,86773
639945,86780,86671
639950,86878,86831
639956,86779,86852
639961,86813,86882
639967,86934,86779
639973,86824,86816
639978,86895,86761
639984,86945,86709
639989,86857,86819
639995,86928,86875
640000,86871,86761
640007,86913,86772
640012,86892,86794
640017,86859,86822
640023,86741,86789
640028,86873,86867
640034,86793,86855
640039,86895,86732
640045,86830,86834
640051,86935,86908
640056,86873,86968
640062,86885,86892
640067,87014,86841
640073,86959,86925
640079,86941,86909
640084,87003,86910
640090,86999,86998
640095,87053,87003
640101,87069,87102
640107,87107,87220
640112,87160,87048
640118,87190,87160
640123,87246,87226
640129,87303,87238
640134,87292,87293
640140,87368,87226
640145,87414,87297
640151,87356,87429
640157,87470,87449
640162,87551,87518
640168,87524,87532
640173,87506,87560
640179,87633,87580
640184,87678,87646
640190,87739,87585
640196,87725,87712
640201,87749,87776
640207,87852,87882
640212,87691,87959
640218,87909,87938
640224,87942,87883
640229,88019,87927
640235,88115,87994
640240,88121,88046
640246,88094,88128
640251,88113,88186
640257,88253,88190
640262,88243,88129
640268,88240,88269
640274,88155,88272
640279,88422,88400
640285,88371,88347
640290,88477,88363
640296,88540,88317
640307,88487,88459
640307,88597,88502
640313,88658,88545
640318,88638,88677
640324,88724,88629
640329,88642,88692
640335,88705,88724
640340,88865,88683
640346,88753,88839
640352,88890,88883
640357,89016,88821
640363,88967,88909
640368,89011,88985
640374,88985,88996
640380,89039,89104
640385,89144,89042
640391,89155,89151
640396,89169,89129
640407,89175,89293
640407,89297,89142
640413,89276,89229
640419,89333,89378
640424,89413,89483
640430,89454,89411
640435,89506,89404
640441,89507,89510
640446,89569,89461
640452,89521,89669
640458,89599,89542
640463,89559,89568
640469,89539,89577
640474,89543,89477
640480,89550,89383
640485,89511,89282
640491,89346,89216
640497,89200,89171
640507,89064,89051
640508,89024,88976
640513,88849,88702
640519,88617,88618
640525,88382,88401
640530,88380,88389
640536,88133,88216
640541,88095,87962
640547,87981,87786
640552,87745,87664
640558,87630,87572
640564,87495,87422
640569,87275,87353
640575,87270,87117
640580,87085,87124
640586,87040,87079
640591,86887,86992
640597,86889,86898
640607,86837,86863
640608,86771,86841
640614,86726,86738
640619,86762,86712
640625,86755,86619
640630,86674,86629
640636,86616,86663
640642,86550,86513
640647,86671,86569
640653,86654,86477
640658,86569,86619
640664,86633,86544
640669,86635,86613
640675,86639,86543
640681,86656,86582
640686,86561,86696
640692,86740,86581
640697,86620,86669
640707,86716,86692
640709,86694,86747
640714,86632,86672
640720,86807,86824
640725,86874,86738
640731,86881,86809
640736,86860,86811
640742,87098,86842
640748,86935,86855
640753,87055,86829
640759,86945,86969
640764,86981,87040
640770,87068,87047
640776,87128,87010
640781,87153,87120
640787,87113,87139
640792,87228,87257
640798,87184,87177
640807,87251,87158
640809,87226,87220
640815,87138,87210
640820,87288,87274
640826,87342,87207
640831,87344,87249
640837,87363,87221
640842,87253,87285
640848,87296,87320
640854,87389,87322
640859,87377,87287
640865,87353,87353
640870,87362,87292
640876,87367,87366
640881,87384,87334
640887,87394,87317
640893,87427,87443
640898,87419,87459
640907,87495,87433
640909,87511,87464
640915,87532,87343
640921,87633,87596
640926,87589,87502
640932,87715,87438
640937,87649,87524
640943,87743,87621
640948,87707,87740
640954,87772,87721
640960,87846,87691
640965,87788,87848
640971,87885,87872
640976,87935,87889
640982,88113,88002
640987,88016,87976
640993,88086,88115
640999,88016,88134
641007,88174,88106
641010,88236,88164
641015,88298,88221
641021,88307,88317
641026,88334,88276
641032,88469,88423
641038,88479,88439
641043,88524,88419
641049,88476,88441
641054,88573,88527
641060,88664,88554
641066,88753,88500
641071,88687,88771
641077,88704,88786
641082,88782,88798
641088,88910,88746
641093,88904,88768
641099,88889,88934
641107,88874,88961
641110,89094,88925
641116,89124,88952
641121,89129,89036
641127,89107,89065
641132,89158,89235
641138,89230,89114
641143,89275,89182
641149,89249,89279
641155,89358,89328
641160,89426,89327
641166,89395,89377
641171,89452,89337
641177,89413,89498
641183,89516,89580
641188,89512,89524
641194,89624,89495
641199,89596,89634
641207,89639,89688
641210,89772,89761
641216,89826,89786
641222,89762,89722
641227,89845,89790
641233,89837,89918
641238,89889,89867
641244,90146,89951
641249,89929,89990
641255,90021,90018
641261,90083,90078
641266,90228,90060
641272,90160,90020
641277,90187,90176
641283,90265,90211
641288,90369,90153
641294,90392,90265
641300,90337,90320
641307,90438,90333
641311,90427,90379
641316,90517,90361
641322,90322,90400
641328,90377,90330
641333,90257,90257
641339,90195,90053
641344,90141,90028
641350,90037,89864
641355,89787,89871
641361,89643,89632
641367,89649,89445
641372,89427,89283
641378,89122,89180
641383,88988,89018
641389,88861,88860
641394,88776,88640
641400,88541,88436
641407,88370,88391
641411,88204,88117
641417,88155,88037
641422,87859,87913
641428,87773,87675
641434,87729,87688
641439,87521,87555
641445,87569,87471
641450,87359,87372
641456,87263,87297
641461,87195,87107
641467,87332,87205
641473,87160,87201
641478,87203,87017
641484,87047,87105
641489,87030,87118
641495,87099,87110
641500,87042,86997
641507,87096,87127
641512,87066,87205
641517,87033,87023
641523,87063,86971
641528,87130,86984
641534,87028,87014
641539,87017,86941
641545,87023,86984
641551,87035,86954
641556,87085,86903
641562,86974,87000
641567,87039,87109
641573,87006,87124
641579,87102,87070
641584,87122,87068
641590,87173,87030
641595,87124,87163
641601,87281,87188
641607,87158,87275
641612,87239,87261
641617,87299,87324
641623,87251,87340
641629,87362,87431
641634,87355,87303
641640,87388,87393
641645,87387,87454
641651,87575,87472
641656,87475,87395
641662,87501,87443
641668,87470,87609
641673,87527,87567
641679,87484,87550
641684,87559,87526
641690,87541,87451
641696,87495,87497
641701,87513,87531
641707,87607,87470
641712,87595,87456
641718,87645,87498
641723,87561,87666
641729,87611,87612
641735,87652,87522
641740,87694,87505
641746,87610,87587
641751,87646,87721
641757,87660,87640
641762,87752,87694
641768,87750,87666
641774,87745,87602
641779,87845,87694
641785,87830,87788
641790,87876,87825
641796,87834,87861
641806,87887,87861
641807,87926,87899
641813,88003,87902
641818,87962,87992
641824,88150,87963
641829,88131,88171
641835,88190,88181
641841,88236,88226
641846,88314,88160
641852,88330,88170
641857,88279,88320
641863,88380,88426
641868,88416,88381
641874,88494,88385
641880,88449,88568
641885,88588,88546
641891,88444,88538
641896,88690,88659
641907,88713,88637
641907,88681,88687
641913,88700,88763
641919,88873,88669
641924,88867,88875
641930,88877,88854
641935,88917,88964
641941,88951,88935
641946,89007,89022
641952,89195,89063
641958,89129,89070
641963,89174,89177
641969,89166,89067
641974,89234,89267
641980,89296,89195
641986,89234,89361
641991,89436,89231
641997,89417,89375
642007,89425,89505
642008,89461,89533
642013,89520,89609
642019,89428,89578
642025,89560,89570
642030,89622,89567
642036,89652,89581
642041,89799,89677
642047,89742,89717
642052,89754,89790
642058,89874,89737
642064,89894,89809
642069,89785,89869
642075,89853,89943
642080,90019,89864
642086,90050,89936
642091,90049,90029
642097,90110,90095
642107,90127,90122
642108,90236,90103
642114,90107,90138
642119,90225,90178
642125,90222,90329
642131,90215,90215
642136,90379,90296
642142,90462,90323
642147,90446,90440
642153,90480,90454
642158,90560,90504
642164,90640,90580
642170,90699,90549
642175,90608,90574
642181,90746,90783
642186,90722,90722
642192,90723,90716
642197,90787,90739
642207,90759,90848
642209,90647,90729
642214,90627,90587
642220,90658,90500
642225,90485,90316
642231,90324,90370
642237,90241,90178
642242,90019,89982
642248,89883,89780
642253,89601,89616
642259,89523,89602
642264,89285,89385
642270,89187,89186
642275,88998,88950
642281,88797,88826
642287,88647,88620
642292,88413,88427
642298,88380,88279
642307,88242,88126
642309,87983,88004
642314,87856,87903
642320,87732,87740
642326,87752,87666
642331,87509,87555
642337,87435,87523
642343,87371,87396
642348,87403,87354
642353,87300,87225
642359,87231,87175
642365,87100,87155
642370,87072,87090
642376,86979,87175
642381,87131,87049
642387,87048,87113
642392,87001,87113
642398,86989,86988
642407,86961,86975
642409,87027,86919
642415,86911,86853
642420,86893,86709
642426,86881,86912
642432,86854,86913
642437,86853,86892
642443,87004,86920
642448,86880,86827
642454,86899,86836
642459,86922,86975
642465,86987,86891
642471,86927,87038
642476,87066,86900
642482,87017,86916
642487,87036,86942
642493,87141,87058
642498,87104,86957
642507,87074,87102
642510,87105,87089
642515,87175,87188
642521,87279,87159
642526,87106,87147
642532,87183,87195
642538,87160,87237
642543,87276,87250
642549,87278,87201
642554,87312,87297
642560,87271,87244
642565,87334,87342
642571,87415,87317
642577,87358,87277
642582,87373,87289
642588,87324,87375
642593,87371,87242
642599,87379,87354
642607,87305,87408
642610,87347,87259
642616,87421,87335
642621,87453,87393
642627,87510,87306
642632,87392,87378
642638,87465,87354
642643,87434,87510
642649,87467,87501
642655,87442,87488
642660,87498,87503
642666,87525,87578
642671,87562,87600
642677,87641,87635
642682,87757,87690
642688,87694,87614
642694,87727,87631
642699,87761,87738
642707,87778,87668
642710,87786,87765
642716,87935,87819
642722,87948,87840
642727,87915,87956
642733,87926,88005
642738,88160,88077
642744,88091,88091
642749,88124,88077
642755,88164,88155
642761,88078,88197
642766,88266,88173
642772,88283,88225
642777,88384,88316
642783,88372,88366
642788,88376,88475
642794,88431,88458
642800,88616,88354
642807,88516,88499
642811,88516,88552
642816,88632,88650
642822,88750,88641
642828,88789,88703
642833,88702,88715
642839,88797,88787
642844,88884,88804
642850,88933,88922
642855,88942,88838
642861,88997,88975
642867,88989,89023
642872,89039,89082
642878,89180,89053
642883,89267,89095
642889,89158,89152
642894,89210,89261
642900,89395,89340
642907,89339,89300
642911,89417,89362
642917,89417,89446
642922,89457,89620
642928,89493,89424
642933,89652,89511
642939,89629,89552
642945,89623,89610
642950,89712,89718
642956,89628,89680
642961,89740,89748
642967,89730,89748
642973,89746,89856
642978,89819,89829
642984,89894,89936
642989,89853,89914
642995,89980,90002
643000,89988,90025
643007,90094,89991
643011,90122,90052
643017,90087,90059
643023,90220,90183
643028,90209,90167
643034,90301,90193
643039,90290,90213
643045,90336,90335
643051,90352,90347
643056,90410,90416
643062,90485,90486
643067,90566,90379
643073,90604,90500
643079,90667,90594
643084,90695,90657
643090,90517,90598
643095,90696,90765
643101,90799,90728
643107,90722,90857
643112,90805,90804
643117,90871,90881
643123,90907,90723
643129,90819,90739
643134,90751,90668
643140,90533,90478
643145,90546,90504
643151,90357,90394
643156,90283,90217
643162,90174,90131
643168,89977,90073
643173,89801,89810
643179,89607,89587
643184,89342,89392
643190,89116,89269
643196,88983,88991
643201,88829,88853
643207,88667,88678
643212,88444,88497
643218,88234,88336
643223,88066,88185
643229,87979,87995
643235,87921,87767
643240,87744,87711
643246,87592,87552
643251,87430,87437
643257,87411,87395
643262,87290,87285
643268,87172,87181
643274,87135,87160
643279,87205,87130
643285,87093,86952
643290,87036,87017
643296,86948,86958
643307,86922,87004
643307,86913,86908
643313,86912,86856
643318,86914,86836
643324,86865,86828
643329,86734,86760
643335,86809,86808
643341,86861,86790
643346,86724,86763
643352,86840,86621
643357,86729,86716
643363,86747,86768
643368,86730,86745
643374,86850,86643
643380,86622,86796
643385,86795,86739
643391,86742,86690
643396,86818,86655
643407,86774,86801
643407,86823,86812
643413,86841,86859
643419,86870,86887
643424,86927,86916
643430,86849,86903
643435,86980,87012
643441,87046,87062
643446,87127,86937
643452,87136,86979
643458,87113,87069
643463,87167,87022
643469,87129,87115
643474,87170,87161
643480,87149,87258
643485,87166,87223
643491,87202,87184
643497,87277,87221
643507,87301,87184
643508,87329,87168
643513,87265,87275
643519,87217,87109
643525,87307,87223
643530,87197,87221
643536,87276,87228
643541,87286,87307
643547,87373,87353
643552,87330,87242
643558,87324,87358
643564,87300,87392
643569,87445,87364
643575,87493,87368
643580,87408,87366
643586,87464,87392
643591,87495,87393
643597,87519,87520
643607,87569,87480
643608,87586,87560
643614,87621,87644
643619,87542,87605
643625,87687,87682
643631,87731,87639
643636,87823,87712
643642,87673,87822
643647,87837,87879
643653,87914,87919
643658,87956,87929
643664,88004,87924
643670,88174,88100
643675,88075,88085
643681,88202,88231
643686,88304,88151
643692,88250,88291
643697,88306,88260
643707,88226,88399
643709,88449,88329
643714,88447,88365
643720,88662,88581
643725,88523,88508
643731,88546,88593
643737,88704,88648
643742,88606,88655
643748,88699,88758
643753,88717,88802
643759,88889,88877
643764,88905,88813
643770,88905,88862
643776,88919,88893
643781,89000,89064
643787,89116,89048
643792,89167,89084
643798,89161,89186
643807,89254,89109
643809,89246,89317
643814,89364,89295
643820,89361,89291
643826,89380,89351
643831,89494,89392
643837,89454,89506
643842,89560,89437
643848,89595,89500
643854,89641,89608
643859,89543,89700
643865,89661,89757
643870,89784,89707
643876,89862,89778
643881,89864,89819
643887,89975,89849
643892,89999,89956
643898,90027,90009
643907,90059,90098
643909,90106,90047
643915,90176,90113
643920,90220,90183
643926,90140,90164
643932,90224,90239
643937,90339,90360
643943,90385,90328
643948,90471,90317
643954,90510,90450
643959,90499,90477
643965,90545,90521
643971,90644,90519
643976,90649,90523
643982,90562,90570
643987,90711,90776
643993,90837,90758
643998,90813,90797
644007,90922,90779
644010,90988,90888
644015,90907,90929
644021,91004,90910
644026,91060,91000
644032,91056,91120
644038,91118,91177
644043,91149,91180
644049,91114,91033
644054,91285,91172
644060,91187,91244
644065,91139,91192
644071,91124,91140
644077,90984,91056
644082,90962,90895
644088,90871,90841
644093,90823,90776
644099,90525,90527
644107,90468,90438
644110,90288,90317
644116,90038,90052
644121,89874,89887
644127,89719,89664
644132,89596,89477
644138,89325,89201
644143,89123,89216
644149,88881,88933
644155,88809,88725
644160,88648,88578
644166,88437,88553
644171,88355,88311
644177,88178,88224
644182,88083,88028
644188,87955,87890
644194,87862,87864
644199,87936,87764
644207,87821,87691
644210,87711,87641
644216,87663,87593
644222,87573,87575
644227,87484,87491
644233,87502,87564
644238,87463,87425
644244,87471,87455
644249,87465,87466
644255,87528,87350
644261,87402,87363
644266,87382,87235
644272,87292,87389
644277,87310,87305
644283,87310,87301
644288,87450,87318
644294,87336,87240
644300,87202,87346
644307,87220,87303
644311,87403,87269
644316,87332,87236
644322,87289,87302
644328,87309,87246
644333,87275,87371
644339,87460,87261
644344,87363,87378
644350,87458,87424
644355,87433,87454
644361,87562,87591
644367,87492,87507
644372,87474,87595
644378,87543,87641
644383,87576,87643
644389,87796,87616
644394,87717,87582
644400,87737,87621
644407,87840,87645
644411,87770,87686
644417,87773,87788
644422,87782,87744
644428,87826,87860
644433,87825,87804
644439,87940,87823
644444,87958,87703
644450,87876,87797
644456,87858,87699
644461,87929,87833
644467,87864,87942
644473,87909,87883
644478,87837,87880
644484,87985,87874
644489,87885,87999
644495,87993,87897
644500,88061,87931
644507,88007,87918
644511,88004,87984
644517,87993,88013
644523,88086,88090
644528,88087,88070
644534,88168,88054
644539,88156,88106
644545,88144,88319
644550,88270,88262
644556,88331,88179
644562,88298,88260
644567,88281,88176
644573,88360,88318
644578,88306,88326
644584,88469,88437
644590,88458,88490
644595,88589,88584
644601,88541,88623
644607,88618,88616
644612,88615,88620
644617,88736,88696
644623,88652,88753
644629,88727,88658
644634,88988,88804
644640,88980,88763
644645,88995,88916
644651,89001,89060
644656,89063,89008
644662,89043,89084
644668,89121,89109
644673,89292,89119
644679,89150,89183
644684,89341,89273
644690,89308,89307
644696,89427,89268
644701,89409,89441
644707,89507,89355
644712,89477,89526
644718,89429,89468
644723,89564,89555
644729,89678,89535
644734,89667,89573
644740,89649,89656
644746,89747,89740
644751,89773,89800
644757,89838,89720
644762,89820,89859
644768,89970,89944
644773,89873,89875
644779,89933,89960
644785,89989,90075
644790,90094,89983
644796,90015,90079
644807,90025,90141
644807,90191,90126
644813,90249,90090
644818,90219,90095
644824,90159,90220
644829,90209,90358
644835,90319,90324
644840,90481,90407
644846,90388,90363
644852,90462,90368
644857,90478,90584
644863,90507,90567
644868,90407,90605
644874,90632,90612
644879,90664,90592
644885,90720,90612
644891,90715,90688
644896,90862,90715
644907,90862,90820
644907,90804,90918
644913,90959,90933
644919,90968,91118
644924,91007,91029
644930,91123,91039
644935,91195,91027
644941,91088,91191
644946,91130,90955
644952,91035,91028
644958,91007,90984
644963,90949,90977
644969,90782,90947
644974,90740,90764
644980,90675,90580
644985,90532,90398
644991,90281,90336
644997,90164,90144
645007,90008,89912
645008,89819,89651
645013,89597,89569
645019,89501,89465
645025,89262,89345
645030,89159,89050
645036,88962,88881
645041,88769,88770
645047,88636,88544
645052,88452,88412
645058,88426,88461
645064,88288,88199
645069,88172,88127
645075,88049,88030
645080,87967,87888
645086,87899,87853
645091,87882,87820
645097,87888,87732
645107,87761,87789
645108,87747,87810
645114,87683,87769
645119,87602,87708
645125,87746,87578
645130,87646,87616
645136,87662,87650
645142,87649,87777
645147,87571,87645
645153,87690,87601
645158,87668,87577
645164,87571,87676
645169,87584,87600
645175,87677,87663
645181,87667,87603
645186,87651,87553
645192,87588,87599
645197,87736,87625
645207,87666,87770
645209,87688,87734
645214,87698,87740
645220,87725,87776
645225,87755,87794
645231,87847,87739
645236,87951,87800
645242,87947,87767
645248,87932,88100
645253,88035,87851
645259,88021,87989
645264,88080,87993
645270,88026,88019
645275,87993,88062
645281,88059,88110
645287,88096,88165
645292,88218,88041
645298,88061,88063
645307,88186,88107
645309,88107,88176
645315,88239,88141
645320,88160,88090
645326,88242,88098
645331,88122,88282
645337,88182,88219
645342,88233,88184
645348,88029,88178
645354,88157,88169
645359,88252,88143
645365,88225,88195
645370,88147,88096
645376,88291,88243
645381,88224,88285
645387,88183,88251
645393,88292,88219
645398,88327,88377
645407,88359,88279
645409,88296,88291
645415,88282,88421
645420,88339,88342
645426,88420,88447
645431,88434,88529
645437,88521,88446
645443,88513,88510
645448,88629,88476
645454,88600,88553
645460,88609,88629
645465,88636,88671
645471,88785,88621
645476,88735,88835
645482,88855,88754
645487,88904,88811
645493,88856,88870
645498,89008,88908
645507,88978,88990
645510,89019,89069
645515,89085,89026
645521,89080,89108
645526,89143,89108
645532,89297,89165
645537,89370,89320
645543,89254,89334
645549,89431,89288
645554,89371,89412
645560,89329,89411
645565,89562,89311
645571,89481,89467
645577,89566,89600
645582,89674,89585
645588,89684,89565
645593,89688,89668
645599,89745,89735
645607,89715,89792
645610,89823,89857
645616,89872,89811
645621,89995,89786
645627,89911,89901
645632,89966,89936
645638,89955,89841
645643,90069,89877
645649,90118,89973
645655,90116,90038
645660,90125,90207
645666,90202,90265
645671,90337,90155
645677,90272,90203
645682,90249,90331
645688,90298,90347
645694,90364,90368
645699,90395,90385
645707,90475,90326
645710,90568,90374
645716,90414,90471
645722,90537,90542
645727,90626,90655
645733,90634,90596
645738,90719,90643
645744,90712,90595
645749,90823,90754
645755,90820,90698
645761,90854,90830
645766,90818,90811
645772,90856,91001
645777,91055,90931
645783,91015,91072
645788,91057,90999
645794,91153,91120
645800,91113,91076
645807,91150,91151
645811,91179,91132
645816,91251,91130
645822,91156,91191
645828,91269,91209
645833,91085,91104
645839,91126,91123
645844,91003,91110
645850,91008,91011
645855,90851,90835
645861,90762,90672
645867,90578,90540
645872,90355,90458
645878,90314,90218
645883,90155,90036
645889,89983,89805
645894,89713,89600
645900,89398,89431
645907,89360,89182
645911,89105,89082
645917,88949,88980
645922,88742,88667
645928,88553,88616
645933,88375,88466
645939,88213,88231
645944,88224,88036
645950,88027,87957
645956,87904,87834
645961,87878,87768
645967,87718,87703
645973,87653,87622
645978,87558,87491
645983,87467,87496
645989,87491,87468
645995,87539,87445
646000,87308,87403
646007,87425,87317
646011,87254,87464
646017,87315,87216
646023,87251,87360
646028,87313,87218
646034,87264,87299
646039,87147,87285
646045,87242,87248
646050,87236,87233
646056,87174,87221
646062,87188,87204
646067,87180,87200
646073,87174,87260
646078,87210,87188
646084,87326,87110
646089,87121,87285
646095,87218,87340
646101,87297,87187
646107,87305,87297
646112,87270,87196
646117,87433,87424
646123,87372,87341
646129,87446,87303
646134,87416,87516
646140,87350,87355
646145,87516,87430
646151,87476,87521
646156,87629,87516
646162,87519,87578
646168,87548,87563
646173,87642,87489
646179,87644,87672
646184,87695,87540
646190,87674,87608
646195,87680,87679
646201,87700,87692
646207,87801,87705
646212,87724,87634
646218,87676,87660
646223,87737,87526
646229,87800,87616
646235,87657,87575
646240,87641,87672
646246,87715,87660
646251,87790,87670
646257,87671,87736
646262,87776,87686
646268,87759,87701
646274,87751,87595
646279,87681,87680
646285,87777,87703
646290,87859,87756
646296,87792,87745
646307,87850,87705
646307,87734,87818
646313,87937,87822
646318,87862,87855
646324,87899,87875
646329,88056,88064
646335,87942,88037
646340,87990,88052
646346,88078,87943
646352,88124,88045
646357,88094,88024
646363,88158,88202
646368,88221,88243
646374,88281,88304
646379,88330,88283
646385,88331,88407
646391,88400,88489
646396,88492,88389
646407,88466,88402
646407,88574,88437
646413,88606,88519
646419,88539,88656
646424,88689,88646
646430,88756,88622
646435,88714,88731
646441,88720,88812
646446,88864,88850
646452,88856,88878
646458,88899,88781
646463,88932,88971
646469,88942,88952
646474,89069,89066
646480,89099,89076
646485,89209,89030
646491,89093,89088
646497,89166,89351
646507,89124,89269
646508,89271,89257
646513,89288,89351
646519,89171,89298
646524,89372,89376
646530,89430,89429
646536,89608,89356
646541,89530,89479
646547,89475,89541
646552,89506,89565
646558,89592,89625
646564,89614,89678
646569,89629,89588
646575,89672,89805
646580,89730,89831
646586,89871,89850
646591,89931,89821
646597,89937,90040
646607,89936,89879
646608,89951,89958
646614,89967,90055
646619,90109,89938
646625,90042,90088
646630,90135,90083
646636,90144,90158
646641,90285,90108
646647,90294,90173
646653,90383,90207
646658,90315,90241
646664,90396,90383
646670,90469,90390
646675,90495,90461
646681,90485,90574
646686,90601,90508
646692,90619,90602
646697,90623,90660
646707,90671,90646
646708,90689,90733
646714,90811,90765
646720,90756,90893
646725,90866,90844
646731,90933,90852
646736,90868,90811
646742,90808,90784
646747,90833,90782
646753,90741,90627
646759,90615,90550
646764,90532,90520
646770,90479,90479
646775,90308,90163
646781,90161,90049
646787,89862,89970
646792,89686,89776
646798,89546,89519
646807,89393,89232
646809,89077,89011
646814,88876,88871
646820,88740,88777
646826,88423,88453
646831,88421,88345
646837,88073,87989
646842,87978,87970
646848,87807,87826
646853,87782,87583
646859,87683,87484
646865,87452,87337
646870,87216,87341
646876,87245,87222
646881,87180,87107
646887,87136,86993
646892,86985,87037
646898,86915,86959
646907,86901,86940
646909,86948,86809
646915,86863,86778
646920,86726,86727
646926,86826,86736
646931,86770,86685
646937,86773,86613
646943,86692,86747
646948,86704,86522
646954,86628,86691
646959,86620,86584
646965,86672,86568
646971,86613,86487
646976,86518,86515
646982,86680,86520
646987,86596,86470
646993,86603,86504
646998,86631,86599
647007,86572,86509
647010,86525,86529
647015,86614,86569
647021,86634,86557
647026,86722,86661
647032,86644,86687
647038,86729,86688
647043,86796,86707
647049,86753,86637
647054,86845,86800
647060,86727,86822
647065,86895,86865
647071,86861,86922
647077,86933,86756
647082,86872,86946
647088,86950,86994
647093,86932,86992
647099,86994,86986
647107,87005,86972
647110,87041,87060
647116,86969,87066
647121,87058,87006
647127,87073,86865
647132,87068,86934
647138,86998,87025
647143,86994,86958
647149,87063,86953
647155,86991,87080
647160,87016,87086
647166,86964,87093
647171,87024,87083
647177,87029,87115
647182,87163,86972
647188,87123,87045
647194,87097,87040
647199,87124,87135
647207,87124,87048
647210,87160,87201
647216,87123,87187
647222,87322,87255
647227,87297,87341
647233,87385,87256
647238,87391,87345
647244,87362,87348
647249,87410,87411
647255,87552,87462
647261,87523,87445
647266,87528,87565
647272,87650,87551
647277,87555,87689
647283,87680,87656
647288,87811,87629
647294,87793,87709
647300,87729,87763
647307,87814,87907
647311,87851,87934
647316,88004,87932
647322,87971,87941
647328,87947,88017
647333,88099,88017
647339,88154,88065
647344,88154,88174
647350,88235,88213
647355,88233,88287
647361,88354,88234
647367,88399,88236
647372,88363,88301
647378,88364,88437
647383,88415,88428
647389,88581,88451
647394,88584,88509
647400,88602,88488
647407,88605,88612
647411,88639,88670
647417,88703,88765
647422,88661,88763
647428,88713,88724
647433,88842,88826
647439,88856,88780
647445,88929,88870
647450,88920,88933
647456,88928,88878
647461,88948,88961
647467,89035,88951
647473,89112,89001
647478,89087,89161
647483,89098,89181
647489,89180,89147
647495,89281,89246
647500,89310,89174
647507,89209,89187
647511,89301,89345
647517,89355,89298
647523,89390,89369
647528,89453,89313
647534,89477,89441
647539,89525,89456
647545,89591,89527
647550,89610,89529
647556,89658,89538
647562,89614,89698
647567,89709,89669
647573,89764,89643
647579,89701,89637
647584,89877,89734
647589,89835,89932
647595,89825,89849
647601,89949,89908
647607,90012,89829
647612,89951,90011
647617,89896,90172
647623,90145,90125
647629,90248,90080
647634,90212,90126
647640,90197,90168
647645,90284,90247
647651,90285,90264
647656,90404,90308
647662,90322,90280
647668,90309,90309
647673,90192,90304
647679,90184,90197
647684,90205,90093
647690,90105,90015
647695,89902,89925
647701,89774,89739
647707,89635,89642
647712,89484,89308
647718,89233,89267
647723,88950,89112
647729,88814,88870
647734,88663,88678
647740,88427,88327
647746,88283,88188
647751,87943,87950
647757,87877,87778
647762,87650,87614
647768,87337,87402
647774,87194,87262
647779,87141,87074
647785,87045,87010
647790,86837,86835
647796,86763,86807
647807,86654,86553
647807,86512,86531
647813,86374,86394
647818,86409,86313
647824,86350,86284
647829,86265,86223
647835,86164,86154
647840,86174,86184
647846,86046,86026
647852,86076,86051
647857,86062,85981
647863,86026,86023
647868,86047,85929
647874,85990,85929
647879,85936,85919
647885,85906,85836
647891,85937,85839
647896,85913,85697
647907,85898,85741
647907,85798,85805
647913,85759,85809
647919,85822,85830
647924,85729,85836
647930,85818,85787
647935,85775,85745
647941,85806,85831
647946,85898,85778
647952,85890,85787
647958,85801,85911
647963,85936,85929
647969,85912,85928
647974,85983,85931
647980,86021,85986
647985,85967,86028
647991,86064,85961
647997,86021,86020
648007,86095,86173
648008,86218,86245
648013,86156,86080
648019,86121,86129
648024,86280,86122
