timestamp,slotA-Channel1
44456,126140
44462,126143
44467,126238
44473,126210
44478,126325
44484,126193
44489,126002
44495,126265
44501,126351
44507,126326
44512,126345
44517,126330
44523,126405
44529,126423
44534,126427
44540,126480
44545,126495
44551,126484
44557,126591
44562,126604
44568,126658
44573,126811
44579,126825
44584,126841
44590,127002
44595,127077
44601,127171
44607,127209
44612,127267
44618,127411
44623,127513
44629,127502
44635,127674
44640,127735
44646,127781
44651,127929
44657,128011
44662,128113
44668,128219
44674,128262
44679,128395
44685,128415
44690,128475
44696,128579
44707,128595
44707,128734
44713,128830
44718,128891
44724,128955
44729,129006
44735,129105
44740,129214
44746,129320
44752,129306
44757,129362
44763,129438
44768,129619
44774,129522
44779,129597
44785,129683
44791,129747
44796,129809
44807,129863
44807,130047
44813,130026
44819,130032
44824,130087
44830,130194
44835,130263
44841,130293
44846,130332
44852,130390
44857,130371
44863,130296
44869,130245
44874,130137
44880,129946
44885,129817
44891,129519
44897,129230
44906,128930
44908,128626
44913,128284
44919,127811
44924,127418
44930,126868
44936,126429
44941,125965
44947,125500
44952,125251
44958,124967
44963,124739
44969,124486
44974,124377
44980,124232
44986,124287
44991,124192
44997,124186
45007,124226
45008,124260
45014,124373
45019,124467
45025,124591
45030,124737
45036,124822
45041,124952
45047,125130
45053,125262
45058,125435
45064,125567
45069,125688
45075,125830
45080,126020
45086,126107
45092,126251
45097,126439
45107,126481
45108,126615
45114,126719
45119,126850
45125,126988
45131,127020
45136,127147
45142,127182
45147,127326
45153,127344
45158,127457
45164,127445
45170,127560
45175,127552
45181,127595
45186,127608
45192,127613
45197,127619
45207,127673
45209,127622
45214,127657
45220,127709
45225,127625
45231,127743
45237,127759
45242,127761
45248,127796
45253,127854
45259,127912
45264,127977
45270,128016
45276,128075
45281,128182
45287,128183
45292,128263
45298,128326
45307,128409
45309,128467
45315,128523
45320,128629
45326,128769
45331,128773
45337,128749
45342,128938
45348,129037
45353,129095
45359,129148
45365,129252
45370,129333
45376,129496
45381,129517
45387,129617
45393,129763
45398,129786
45407,129960
45409,129974
45415,130064
45420,130172
45426,130236
45432,130304
45437,130407
45443,130442
45448,130583
45454,130548
45459,130637
45465,130688
45471,130747
45476,130761
45482,130848
45487,130931
45493,131006
45498,130997
45507,131089
45510,131200
45515,131252
45521,131321
45526,131403
45532,131444
45538,131498
45543,131547
45549,131540
45554,131572
45560,131492
45565,131423
45571,131218
45577,131144
45582,130795
45588,130655
45593,130200
45599,130027
45607,129683
45610,129234
45615,128858
45621,128471
45627,127978
45632,127507
45638,127128
45643,126729
45649,126328
45655,126010
45660,125769
45666,125544
45671,125409
45677,125252
45682,125247
45688,125211
45693,125079
45699,125091
45707,125143
45710,125229
45716,125255
45721,125340
45727,125452
45733,125571
45738,125597
45744,125823
45749,125917
45755,126029
45760,126137
45766,126258
45772,126408
45777,126575
45783,126535
45788,126840
45794,126933
45800,127030
45807,127166
45811,127332
45816,127399
45822,127536
45827,127550
45833,127675
45839,127674
45844,127748
45850,127812
45855,127845
45861,127922
45866,127901
45872,127971
45877,127985
45883,128013
45889,128064
45894,128087
45900,128130
45907,128139
45911,128193
45916,128222
45922,128210
45928,128266
45933,128280
45939,128326
45944,128342
45950,128413
45956,128472
45961,128577
45967,128557
45972,128679
45978,128686
45984,128765
45989,128807
45995,128889
46000,128965
46007,129019
46011,129087
46017,129155
46022,129296
46028,129356
46034,129504
46039,129531
46045,129644
46050,129733
46056,129786
46061,129936
46067,130040
46073,130174
46078,130295
46084,130363
46089,130393
46095,130542
46101,130608
46107,130669
46112,130782
46117,130854
46123,130798
46128,130939
46134,131009
46139,131157
46145,131119
46151,131263
46156,131301
46162,131443
46167,131482
46173,131589
46179,131633
46184,131691
46190,131757
46195,131841
46201,131910
46207,132015
46212,131976
46218,132034
46223,132027
46229,131979
46234,131953
46240,131769
46245,131532
46251,131303
46256,131001
46262,130824
46268,130537
46273,130190
46279,129946
46284,129555
46290,129344
46296,128984
46301,128546
46307,128467
46312,128025
46318,127716
46323,127475
46329,127258
46335,127114
46340,126918
46346,126942
46351,126709
46357,126754
46362,126752
46368,126765
46374,126762
46379,126750
46385,126795
46390,126896
46396,126944
46407,127065
46407,127143
46413,127216
46418,127418
46424,127515
46429,127700
46435,127750
46440,127973
46446,128078
46452,128236
46457,128404
46463,128581
46468,128624
46474,128746
46480,128929
46485,129024
46491,129051
46496,129185
46507,129240
46507,129310
46513,129398
46519,129427
46524,129507
46530,129432
46535,129515
46541,129555
46546,129561
46552,129497
46558,129614
46563,129595
46569,129676
46574,129732
46580,129690
46585,129942
46591,129796
46597,129770
46607,129908
46608,129892
46613,129850
46619,129997
46624,130017
46630,130106
46636,130162
46641,130174
46647,130275
46652,130343
46658,130308
46664,130493
46669,130518
46675,130595
46680,130648
46686,130701
46691,130839
46697,130871
46707,130883
46708,130947
46714,131007
46719,131022
46725,131069
46730,131143
46736,131188
46741,131215
46747,131314
46753,131327
46758,131424
46764,131455
46769,131444
46775,131538
46781,131633
46786,131646
46792,131687
46797,131753
46807,131746
46808,131814
46814,131897
46820,132034
46825,132063
46831,132070
46836,132169
46842,132320
46847,132258
46853,132313
46859,132421
46864,132473
46870,132490
46875,132423
46881,132358
46886,132370
46892,132171
46898,131998
46907,131893
46909,131574
46914,131352
46920,131049
46925,130740
46931,130340
46937,129961
46942,129582
46948,129305
46953,128881
46959,128487
46964,128123
46970,127861
46976,127651
46981,127483
46987,127348
46992,127204
46998,127171
47007,127054
47009,127184
47015,127162
47020,127147
47026,127234
47031,127284
47037,127383
47043,127496
47048,127537
47054,127648
47059,127767
47065,127839
47070,127972
47076,128127
47081,128229
47087,128403
47093,128566
47098,128684
47107,128831
47109,128950
47115,129123
47120,129246
47126,129295
47132,129385
47137,129514
47143,129539
47148,129719
47154,129785
47160,129891
47165,129950
47171,130020
47176,130010
47182,130218
47187,130145
47193,130207
47199,130219
47207,130361
47210,130310
47215,130367
47221,130308
47226,130512
47232,130458
47238,130525
47243,130594
47249,130587
47254,130627
47260,130708
47265,130747
47271,130853
47277,130854
47282,130937
47288,131051
47293,131083
47299,131136
47307,131221
47310,131330
47316,131453
47321,131472
47327,131464
47332,131627
47338,131624
47343,131717
47349,131772
47355,131831
47360,131954
47366,131968
47371,132061
47377,132203
47383,132189
47388,132292
47394,132357
47399,132447
47406,132416
47410,132529
47416,132583
47422,132678
47427,132676
47433,132821
47438,132815
47444,133178
47449,132959
47455,132979
47460,133070
47466,133128
47472,133214
47477,133209
47483,133313
47488,133407
47494,133467
47500,133523
47507,133513
47511,133589
47516,133656
47522,133648
47527,133604
47533,133543
47539,133484
47544,133321
47550,133074
47555,132943
47561,132656
47566,132426
47572,132145
47578,131930
47583,131969
47589,131327
47594,130953
47600,130745
47606,130337
47611,130071
47617,129700
47622,129444
47628,129107
47633,128879
47639,128697
47644,128511
47650,128455
47656,128393
47661,128255
47667,128338
47672,128248
47678,128294
47684,128294
47689,128355
47695,128334
47700,128422
47707,128490
47711,128597
47717,128677
47722,128739
47728,128929
47734,128966
47739,129117
47745,129264
47750,129402
47756,129475
47762,129640
47767,129695
47773,129870
47778,129828
47784,130004
47789,130063
47795,130102
47800,130178
47806,130306
47812,130302
47817,130403
47823,130444
47828,130471
47834,130491
47840,130664
47845,130556
47851,130595
47856,130608
47862,130636
47867,130717
47873,130745
47879,130791
47884,130779
47890,130860
47895,130926
47901,131008
47907,130984
47912,131048
47918,131067
47923,131180
47929,131227
47934,131232
47940,131345
47945,131403
47951,131414
47957,131545
47962,131610
47968,131638
47973,131701
47979,131748
47984,131872
47990,131983
47996,132023
48001,132130
48007,132173
48012,132230
48018,132291
48023,132420
48029,132551
48035,132565
48040,132630
48046,132689
48051,132803
48057,132822
48062,132913
48068,132910
48074,132977
48079,132910
48085,133027
48090,133060
48096,133172
48107,133140
48107,133213
48113,133232
48118,133310
48124,133373
48129,133438
48135,133428
48141,133553
48146,133500
48152,133605
48157,133673
48163,133734
48168,133771
48174,133815
48180,133826
48185,133778
48191,133738
48196,133584
48207,133436
48207,133184
48213,132949
48219,132650
48224,132461
48230,132032
48235,131649
48241,131192
48246,130875
48252,130398
48258,130040
48263,129579
48269,129185
48274,128886
48280,128562
48286,128285
48291,128069
48297,127866
48307,127688
48308,127641
48313,127561
48319,127515
48325,127491
48330,127463
48336,127473
48341,127489
48347,127520
48352,127592
48358,127682
48363,127710
48369,127837
48375,127921
48380,127970
48386,128141
48391,128236
48397,128352
48407,128500
48408,128607
48414,128698
48419,128737
48425,128912
48430,128988
48436,129099
48442,129171
48447,129297
48453,129337
48458,129478
48464,129429
48469,129526
48475,129526
48480,129602
48486,129535
48492,129630
48497,129566
48507,129662
48508,129694
48514,129663
48520,129646
48525,129689
48531,129618
48536,129695
48542,129703
48547,129656
48553,129751
48559,129752
48564,129787
48570,129761
48575,129828
48581,129854
48587,129942
48592,129944
48598,130051
48607,130065
48609,130150
48614,130230
48620,130316
48625,130309
48631,130368
48637,130460
48642,130541
48648,130552
48653,130668
48659,130625
48665,130804
48670,130887
48676,130877
48681,131031
48687,131054
48692,131106
48698,131107
48707,131234
48709,131250
48715,131340
48720,131350
48726,131512
48731,131527
48737,131610
48742,131617
48748,131699
48754,131763
48759,131822
48765,131872
48770,131909
48776,132037
48782,132093
48787,132166
48793,132191
48798,132215
48807,132312
48809,132407
48815,132466
48821,132519
48826,132585
48832,132624
48837,132720
48843,132760
48848,132715
48854,132817
48860,132917
48865,132792
48871,132806
48876,132662
48882,132509
48887,132312
48893,132116
48899,131844
48907,131547
48910,131129
48915,130696
48921,130209
48926,129763
48932,129184
48937,128574
48943,128007
48949,127535
48954,127113
48960,126638
48965,126340
48971,126018
48977,125751
48982,125578
48988,125381
48993,125247
48999,125121
49007,125011
49010,125023
49016,124972
49021,124982
49027,124979
49032,124986
49038,125076
49044,125101
49049,125150
49055,125190
49060,125267
49066,125296
49071,125362
49077,125497
49082,125683
49088,125749
49094,125857
49099,125931
49107,126066
49110,126190
49116,126325
49121,126425
49127,126614
49133,126643
49138,126754
49144,126935
49149,127036
49155,127047
49161,127174
49166,127183
49172,127198
49177,127267
49183,127316
49188,127364
49194,127421
49200,127359
49207,127491
49211,127483
49216,127479
49222,127346
49227,127543
49233,127565
49239,127608
49244,127623
49250,127647
49255,127708
49261,127757
49266,127794
49272,127912
49277,127861
49283,127939
49289,128056
49294,128112
49300,128213
49307,128242
49311,128334
49316,128437
49322,128459
49328,128569
49333,128672
49339,128748
49345,128814
49350,128860
49356,129046
49361,129079
49367,129186
49372,129286
49378,129137
49383,129474
49389,129579
49395,129603
49400,129717
49407,129698
49411,129742
49417,129538
49423,129990
49428,129999
49434,130125
49439,130048
49445,130264
49450,130232
49456,130357
49462,130423
49467,130471
49473,130457
49478,130609
49484,130632
49489,130767
49495,130780
49501,130827
49507,130913
49512,130910
49517,131044
49523,131109
49528,131085
49534,131188
49539,131248
49545,131300
49551,131330
49556,131254
49562,131259
49568,131203
49573,130998
49579,130903
49584,130618
49590,130295
49595,130035
49601,129664
49607,129224
49612,128687
49618,128071
49623,127529
49629,126946
49634,126349
49640,125814
49645,125356
49651,124936
49657,124554
49662,124275
49668,123972
49673,123791
49679,123593
49684,123467
49690,123304
49696,123316
49701,123212
49707,123211
49712,123156
49718,123229
49723,123212
49729,123282
49735,123267
49740,123400
49746,123468
49751,123546
49757,123624
49763,123791
49768,123854
49774,124040
49779,124164
49785,124337
49790,124451
49796,124609
49806,124704
49807,124803
49813,124924
49818,125096
49824,125154
49829,125290
49835,125357
49840,125482
49846,125580
49852,125712
49857,125756
49863,125791
49868,125874
49874,125959
49880,126014
49885,126034
49891,126039
49896,126094
49907,126152
49907,126228
49913,126149
49918,126244
49924,126315
49930,126302
49935,126367
49941,126381
49946,126420
49952,126504
49958,126560
49963,126640
49969,126746
49974,126776
49980,126916
49985,126931
49991,126951
49997,127135
50007,127162
50008,127282
50013,127434
50019,127491
50024,127596
50030,127655
50036,127780
50041,127884
50047,128056
50052,128088
50058,128216
50063,128250
50069,128354
50075,128420
50080,128520
50086,128532
50091,128645
50097,128652
50107,128808
50108,128866
50114,128969
50119,129039
50125,129054
50130,129127
50136,129235
50142,129347
50147,129388
50153,129424
50158,129497
50164,129603
50169,129740
50175,129785
50180,129774
50186,129960
50192,130034
50197,130202
50207,130224
50208,130287
50214,130386
50219,130440
50225,130545
50231,130691
50236,130765
50242,130770
50247,130851
50253,130863
50259,130915
50264,130847
50270,130814
50275,130640
50281,130518
50286,130329
50292,130029
50298,129795
50306,129437
50309,129033
50314,128657
50320,128164
50325,127692
50331,127124
50337,126546
50342,126094
50348,125684
50353,125237
50359,124881
50364,124607
50370,124276
50376,124125
50381,123988
50387,123796
50392,123692
50398,123584
50407,123622
50409,123520
50415,123539
50420,123472
50426,123514
50431,123595
50437,123644
50443,123687
50448,123814
50454,123796
50459,123970
50465,124086
50470,124129
50476,124298
50482,124463
50487,124568
50493,124747
50498,124911
50507,125071
50509,125257
50515,125424
50521,125560
50526,125690
50532,125834
50537,125976
50543,126072
50548,126154
50554,126234
50559,126261
50565,126337
50571,126383
50576,126392
50582,126435
50587,126386
50593,126420
50599,126386
50607,126411
50610,126381
50615,126313
50621,126437
50626,126380
50632,126410
50638,126426
50643,126533
50649,126576
50654,126681
50660,126940
50665,126802
50671,126857
50677,127018
50682,127069
50688,127232
50693,127231
50699,127387
50707,127444
50710,127595
50716,127660
50721,127778
50727,127838
50732,127990
50738,128055
50743,128125
50749,128206
50755,128267
50760,128338
50766,128454
50771,128490
50777,128597
50783,128673
50788,128698
50794,128800
50799,128895
50807,128939
50810,129013
50816,129065
50821,129199
50827,129317
50833,129338
50838,129412
50844,129480
50849,129604
50855,129657
50861,129772
50866,129781
50872,129896
50877,129983
50883,130130
50888,130143
50894,130273
50899,130295
50907,130403
50911,130464
50916,130563
50922,130571
50927,130664
50933,130747
50938,130807
50944,130838
50950,130874
50955,130904
50961,130817
50966,130821
50972,130706
50978,130472
50983,130300
50989,130114
50994,129795
51000,129469
51007,129107
51011,128673
51017,128353
51022,127862
51028,127328
51033,126906
51039,126452
51044,126017
51050,125707
51056,125367
51061,125151
51067,124870
51072,124712
51078,124550
51083,124442
51089,124320
51095,124313
51100,124211
51107,124193
51111,124184
51117,124281
51122,124325
51128,124346
51134,124445
51139,124796
51145,124665
51150,124877
51156,124995
51162,125173
51167,125314
51173,125504
51178,125653
51184,125801
51189,125892
51195,126029
51201,126199
51207,126411
51212,126435
51217,126579
51223,126713
51228,126721
51234,126907
51240,126944
51245,127017
51251,127124
51256,127049
51262,127178
51267,127231
51273,127205
51279,127282
51284,127308
51290,127253
51295,127316
51301,127352
51307,127435
51312,127493
51318,127516
51323,127601
51329,127650
51334,127775
51340,127883
51345,127907
51351,127987
51357,128112
51362,128097
51368,128256
51373,128253
51379,128087
51384,128442
51390,128455
51396,128547
51406,128671
51407,128743
51412,128831
51418,128921
51423,129034
51429,129095
51435,129222
51440,129284
51446,129423
51451,129498
51457,129660
51463,129667
51468,129773
51474,129851
51479,129982
51485,130078
51490,130100
51496,130216
51507,130373
51507,130437
51513,130584
51518,130591
51524,130689
51529,130743
51535,130862
51541,130876
51546,131100
51552,131041
51557,131178
51563,131228
51568,131284
51574,131407
51580,131478
51585,131517
51591,131645
51596,131704
51607,131837
51607,131911
51613,132024
51619,132083
51624,132125
51630,132211
51635,132258
51641,132189
51647,132231
51652,132133
51658,132042
51663,131749
51669,131585
51674,131409
51680,131154
51686,130815
51691,130584
51697,130279
51707,129980
51708,129722
51713,129430
51719,129106
51725,128888
51730,128587
51736,128403
51741,128231
51747,127988
51752,127894
51758,127813
51763,127765
51769,127729
51775,127768
51780,127826
51786,127843
51791,127916
51797,127983
51807,128117
51808,128183
51814,128302
51819,128433
51825,128557
51830,128705
51836,128815
51842,129007
51847,129134
51853,129348
51858,129466
51864,129574
51869,129765
51875,129919
51881,130054
51886,130152
51892,130314
51897,130449
51907,130544
51908,130654
51914,130761
51920,130753
51925,130773
51931,130880
51936,130959
51942,131042
51947,131127
51953,131163
51959,131148
51964,131255
51970,131298
51975,131289
51981,131270
51987,131343
51992,131391
51998,131344
52007,131350
52009,131416
52014,131464
52020,131557
52026,131576
52031,131643
52037,131631
52042,131684
52048,131715
52053,131771
52059,131822
52064,131892
52070,131970
52076,132055
52081,132022
52087,132148
52092,132181
52098,132124
52107,132254
52109,132262
52115,132346
52120,132455
52126,132475
52131,132631
52137,132616
52142,132766
52148,132811
52154,132920
52159,132952
52165,133024
52170,133062
52176,133142
52182,133281
52187,133331
52193,133400
52198,133462
52207,133565
52209,133678
52215,133692
52221,133832
52226,133915
52232,133977
52237,134003
52243,134128
52248,134183
52254,134223
52260,134342
52265,134376
52271,134505
52276,134541
52282,134675
52287,134774
52293,134818
52299,135005
52307,134958
52310,135058
52315,135055
52321,135058
52326,135115
52332,135063
52338,135020
52343,134935
52349,134698
52354,134425
52360,134275
52366,133976
52371,133686
52377,133433
52382,133123
52388,132859
52393,132522
52399,132185
52406,131861
52410,131570
52416,131245
52421,131028
52427,130782
52432,130596
52438,130420
52443,130213
52449,130147
52455,130026
52460,130027
52466,129978
52471,129946
52477,129943
52483,130019
52488,130074
52494,130077
52499,130227
52507,130263
52510,130376
52516,130461
52521,130628
52527,130747
52533,130969
52538,131106
52544,131222
52549,131314
52555,131464
52561,131632
52566,131760
52572,131838
52577,131963
52583,132104
52588,132171
52594,132287
52600,132409
52606,132462
52611,132533
52616,132568
52622,132677
52627,132762
52633,132796
52639,132719
52644,132874
52650,132784
52655,132882
52661,132855
52666,132860
52672,132901
52678,132926
52683,132968
52689,133031
52694,132968
52700,133072
52707,133010
52711,133124
52717,133212
52722,133222
52728,133259
52733,133315
52739,133348
52745,133492
52750,133466
52756,133582
52761,133620
52767,133641
52772,133814
52778,133891
52783,133869
52789,133965
52795,134044
52800,134052
52807,134171
52811,134207
52817,134285
52822,134375
52828,134354
52834,134432
52839,134496
52845,134554
52850,134572
52856,134640
52862,134720
52867,134729
52873,134797
52878,134849
52884,134950
52889,134960
52895,135040
52901,135106
52907,135100
52912,135236
52917,135277
52923,135361
52928,135461
52934,135503
52940,135659
52945,135710
52951,135757
52956,135588
52962,135926
52967,136016
52973,136016
52979,136119
52984,136174
52990,136211
52995,136332
53001,136364
53007,136353
53012,136306
53018,136422
53023,136307
53029,136209
53034,136106
53040,135832
53045,135665
53051,135359
53057,135044
53062,134809
53068,134513
53073,134258
53079,134030
